video_title,channel_id,published_at,description,vertical,ranking
WIE GEHT ES WEITER - neuer Job !? Unser Leben in Dubai I van Dyk Family,UC3phbbCvN8AqgDBxnKZkcbQ,2023-02-17 14:45:01.000,"Hallo ihr Lieben,
heute gibt es wieder einen Vlog von uns. Bei uns hat sich viel in den letzten Wochen getan und wir erzählen euch von den Neuigkeiten😍

Unsere Agentur IG https://www.instagram.com/heydubai.de/
Homepage https://www.heydubai.de

Spendenlinks Syrien/Türkei https://www.medico.de/kampagnen/spendenaufruf-nothilfe-erdbeben
https://stelp.eu/spenden-hilfe-fuer-menschen-in-der-tuerkei-und-syrien/
https://www.instagram.com/liberaid.de/
https://www.drk.de

#vandykfamily #vlog #auswandern",Family,2
BYE BYE DUBAI - Vlog I van Dyk Family,UC3phbbCvN8AqgDBxnKZkcbQ,2023-01-15 11:00:20.000,"Sofatutor Link http://www.sofatutor.com/sevin-youtube 
30 Tage kostenlos testen und 60% Rabatt sichern 😍

Ihr Lieben,
wir verlassen Dubai und zeigen euch im Vlog, wohin es geht :D

Viel Spaß beim ansehen :*

#sofatutor #vandykfamily #vlog

Instagram: https://www.instagram.com/sevin_van_dyk
TikTok: https://www.tiktok.com/@sevin_van_dyk",Family,3
MEIN MAMA ALLTAG + PUTZROUTINE I van Dyk Family,UC3phbbCvN8AqgDBxnKZkcbQ,2023-01-11 13:00:04.000,"Ihr Lieben,
heute zeige ich euch, wie mein Mama Alltag ausschaut + eine kleine Putzroutine :D

Viel Spaß beim ansehen :******************

#vandykfamily #vlog #mama #alltag",Family,4
PECHTAG - regnerischer Vlog I van Dyk Family,UC3phbbCvN8AqgDBxnKZkcbQ,2022-12-28 14:00:34.000,"Hier kommt ihr auf die Seite von PAUL VALENTINE: https://get.paul-valentine.com/z6YNIq4M2 
Mit meinem Code SEVIN15 spart ihr -15%😍 *Werbung
Youtube Kanal https://www.youtube.com/@PaulValentinecom 

Ich wünsche euch ganz viel Spaß bei unserem Vlog :*********

#vandykfamily #paulvalentine #vlog

Instagram: https://www.instagram.com/sevin_van_dyk
TikTok: https://www.tiktok.com/@sevin_van_dyk",Family,5
KRASSE VERÄNDERUNG - EHEMANN NICHT BEGEISTERT! Seine Reaktion I van Dyk Family,UC3phbbCvN8AqgDBxnKZkcbQ,2022-12-25 12:30:07.000,"Ihr Lieben,
Es ist wieder soweit, ich brauche eine Haarveränderung😂 Welche Farbe es geworden ist und wie Denny reagiert, seht ihr im Video :**********

#vandykfamily #vlog #newhaircolour

Instagram: https://www.instagram.com/sevin_van_dyk
TikTok: https://www.tiktok.com/@sevin_van_dyk",Family,6
HAUSTOUR + MORGENROUTINE - SO LEBEN WIR I van Dyk Family,UC3phbbCvN8AqgDBxnKZkcbQ,2022-12-04 12:45:00.000,"Hier kommt ihr zu Formel Skin👉🏼
https://click-for-mo.re/b30Ca  
Mit SEVINFAMILY spart ihr -40% Rabatt auf den 1. + 2. Monat 😍 (Gilt für die Auto-Refill-Option - jederzeit kündbar) *Werbung* 

Viel Spaß bei unserer Haustour :*

#vandykfamily #haustour #skincare

Instagram: https://www.instagram.com/sevin_van_dyk
TikTok: https://www.tiktok.com/@sevin_van_dyk",Family,7
EHEKRISE⁉️ EIGENE TV SHOW⁉️ Eure Fragen - unsere ehrlichen Antworten I van Dyk Family,UC3phbbCvN8AqgDBxnKZkcbQ,2022-11-30 14:00:02.000,"Ihr Lieben,
heute beantworten wir wieder offen und ehrlich eure Fragen!
Viel Spaß beim ansehen :*

#vandykfamily #fragenbeantworten #qanda


Instagram: https://www.instagram.com/sevin_van_dyk
TikTok: https://www.tiktok.com/@sevin_van_dyk",Family,8
HAUSTOUR LEER - Unser neues Zuhause I van Dyk Family,UC3phbbCvN8AqgDBxnKZkcbQ,2022-11-11 13:00:19.000,"Ihr Lieben,
wir haben endlich ein passendes Haus für uns gefunden und haben natürlich eine Haustour abgedreht.
Viel Spaß beim ansehen :** 

*Werbung* Hier kommt ihr zum Staubsaugerroboter:
► Dreame L10s Ultra
https://amzn.to/3RcNA5v 

► Mediamarkt: https://www.mediamarkt.de/de/product/_dreame-l10s-ultra-saugroboter-2825314.html

► Saturn: https://www.saturn.de/de/product/_dreame-l10s-ultra-saugroboter-2825314.html

► Cyberport: https://www.cyberport.de/haushalt/bodenpflege-reiniger/dreame/pdp/ha05-015/dreame-bot-l10s-ultra-saugroboter-wischfunktion-lidar-kamera-wlan-absaugstation.html

► https://de.dreametech.com 

Details: Heißluft -Trocken-Funktion (Wischmopps werden sterilisiert und trocken geblasen)
- Vollautomatische Basisstation
- Saug- und Wischfunktion
-hochmoderne KI-Navigation

#vandykfamily #haustour #umzug


Instagram: https://www.instagram.com/sevin_van_dyk
TikTok: https://www.tiktok.com/@sevin_van_dyk",Family,9
Mega Überraschung für @JohannLoop  😍 Großer Wunsch wird erfüllt! Geheimrezept kochen! Mamiseelen,UCajyfb5EUPd3f3deUk0dBEQ,2024-05-19 08:00:01.000,"Wir feiern Johanns Geburtstag! Es gibt eine mega Überraschung von mir und ich erfülle ihm damit einen großen Wunsch! Viel Spaß beim neuen VLOG :D

Seafood Boil Sauce Rezept:
Zwiebeln in Streifen schneiden. Mit halber Butter braten. 
Knoblauch hinzu. 
1 TL old bay
1 TL lemon pepper
2 TL Paprika 
1 TL Knoblauch Pulver
2 TL Oregano
Pfeffer
Cola bzw. Zucker mit etwas Wasser
Richtig aufkochen
Gemüsebrühe hinzu
Chili Paste hinzu
Restliche Butter hinzu
Ca. 3-5 Minuten auf hoher Temperatur kochen, bis die Sauce etwas dicker wird.
Guten Appetit!

Folge uns auch hier:
https://instagram.com/Mamiseelen
@JustusJustus 
http://instagram.com/justus_original
@Clarielle 
Claras Instagram https://www.instagram.com/clarielle__
@JohannLoop 
Johanns Instagram: https://instagram.com/johann_loop
____________________

*Im Video erwähnt & Empfehlungen:
https://www.amazon.de/shop/mamiseelen
____________________

* Affiliate Links dienen zum schnellen Auffinden der Produkte und ich werde am Verkauf beteiligt, ohne, dass dem Käufer Mehrkosten entstehen. Die Produkte können selbstverständlich auch anderweitig gekauft werden.
DANKE FÜR DEINE UNTERSTÜTZUNG!
____________________

Mehr Videos von mir:
Johanns 14. Geburtstag https://youtu.be/DNaxl6CZkhk
Morgenroutine Klassenfahrt https://youtu.be/_GxOHmt4bo8
Packliste für Klassenfahrt https://youtu.be/MolHbD79N5k
Baby lernt Laufrad fahren https://youtu.be/Rn7bqn79TrM
1 Tag auf Rollschuhen https://youtu.be/REDNRoKt19M
____________________

Impressum:
Nancy Barop
cc Regus 4. OG
Neuer Wall 50
20354 Hamburg
Tel: 040- 822 138 168
Umsatzsteueridentifikationsnummer: DE304 631 917
Geschäftlicher Kontakt: mamiseelen [at] gmail.com

Inhaltlich Verantwortliche gem. §55II RStV:
Nancy Barop
cc Regus 4. OG
Neuer Wall 50
20354 Hamburg
Geschäftlicher Kontakt: mamiseelen [at] gmail.com
____________________

Dieses Video enthält unbezahlte Markennennung und/oder -erkennung.

#geburtstag #überraschung #kochen

Musik: Epidemic Sound

Danke für so eine tolle Community! Ihr seid die Besten! Bis zum nächsten Video!!
xoxo Nancy",Family,1
Johanns 14. Geburtstag 🎂 Emotionaler Tag! Geschenke auspacken & Kuchen backen! Mamiseelen,UCajyfb5EUPd3f3deUk0dBEQ,2024-05-15 12:15:54.000,"Wir feiern Johanns Geburtstag! Es gibt Erdbeerkuchen & toll Geschenke für den Teenager! Viel Spaß beim neuen VLOG :D

Folge uns auch hier:
https://instagram.com/Mamiseelen
@JustusJustus 
http://instagram.com/justus_original
 @Clarielle 
Claras Instagram https://www.instagram.com/clarielle__
 @JohannLoop 
Johanns Instagram: https://instagram.com/johann_loop
____________________

*Im Video erwähnt & Empfehlungen:
https://www.amazon.de/shop/mamiseelen
____________________

* Affiliate Links dienen zum schnellen Auffinden der Produkte und ich werde am Verkauf beteiligt, ohne, dass dem Käufer Mehrkosten entstehen. Die Produkte können selbstverständlich auch anderweitig gekauft werden.
DANKE FÜR DEINE UNTERSTÜTZUNG!
____________________

Mehr Videos von mir:
Morgenroutine Klassenfahrt https://youtu.be/_GxOHmt4bo8
Packliste für Klassenfahrt https://youtu.be/MolHbD79N5k
Baby lernt Laufrad fahren https://youtu.be/Rn7bqn79TrM
1 Tag auf Rollschuhen https://youtu.be/REDNRoKt19M
Erdbeerkuchen backen https://youtu.be/IeNm4xXOdyc
Stockbrot & Grillen am Lagerfeuer https://youtu.be/Teo-lMyzn7w
____________________

Impressum:
Nancy Barop
cc Regus 4. OG
Neuer Wall 50
20354 Hamburg
Tel: 040- 822 138 168
Umsatzsteueridentifikationsnummer: DE304 631 917
Geschäftlicher Kontakt: mamiseelen [at] gmail.com

Inhaltlich Verantwortliche gem. §55II RStV:
Nancy Barop
cc Regus 4. OG
Neuer Wall 50
20354 Hamburg
Geschäftlicher Kontakt: mamiseelen [at] gmail.com
____________________

Dieses Video enthält unbezahlte Markennennung und/oder -erkennung.

#geburtstag #happybirthday #geschenke

Musik: Epidemic Sound

Danke für so eine tolle Community! Ihr seid die Besten! Bis zum nächsten Video!!
xoxo Nancy",Family,2
Abschied nehmen von Elisa 😭 Morgenroutine Klassenfahrt & Schule! Emotionaler VLOG | Mamiseelen,UCajyfb5EUPd3f3deUk0dBEQ,2024-05-12 08:00:29.000,"Morgenroutine für die Klassenfahrt & Schule! Wir verabschieden uns. Viel Spaß beim neuen VLOG :D

Feiere den Muttertag mit Laifen!
Website: https://bit.ly/49Y57rr
Amazon Shop: https://amzn.to/3wgfMQx
Spare bis zu 15% während des Muttertags! 
@Laifentech #laifen #laifenwave #electrictoothbrush #elektrozahnbürste #dentalcare #teethcare #oralcare #mothersday 

Dieses Video enthält bezahlte Produktplatzierung für Laifen. Vielen Dank für die Unterstützung des Video!

Folge uns auch hier:
https://instagram.com/Mamiseelen
@JustusJustus 
http://instagram.com/justus_original
 @Clarielle 
Claras Instagram https://www.instagram.com/clarielle__
 @JohannLoop 
Johanns Instagram: https://instagram.com/johann_loop
____________________

*Im Video erwähnt & Empfehlungen:
https://www.amazon.de/shop/mamiseelen
____________________

* Affiliate Links dienen zum schnellen Auffinden der Produkte und ich werde am Verkauf beteiligt, ohne, dass dem Käufer Mehrkosten entstehen. Die Produkte können selbstverständlich auch anderweitig gekauft werden.
DANKE FÜR DEINE UNTERSTÜTZUNG!
____________________

Mehr Videos von mir:
Packliste für Klassenfahrt https://youtu.be/MolHbD79N5k
Baby lernt Laufrad fahren https://youtu.be/Rn7bqn79TrM
1 Tag auf Rollschuhen https://youtu.be/REDNRoKt19M
Erdbeerkuchen backen https://youtu.be/IeNm4xXOdyc
Stockbrot & Grillen am Lagerfeuer https://youtu.be/Teo-lMyzn7w
____________________

Impressum:
Nancy Barop
cc Regus 4. OG
Neuer Wall 50
20354 Hamburg
Tel: 040- 822 138 168
Umsatzsteueridentifikationsnummer: DE304 631 917
Geschäftlicher Kontakt: mamiseelen [at] gmail.com

Inhaltlich Verantwortliche gem. §55II RStV:
Nancy Barop
cc Regus 4. OG
Neuer Wall 50
20354 Hamburg
Geschäftlicher Kontakt: mamiseelen [at] gmail.com
____________________

Dieses Video enthält unbezahlte Markennennung und/oder -erkennung.

#morgenroutine #klassenfahrt #schule

Musik: Epidemic Sound

Danke für so eine tolle Community! Ihr seid die Besten! Bis zum nächsten Video!!
xoxo Nancy",Family,3
Packliste für Klassenfahrt 😍 Wieviel Taschengeld? Koffer packen & Handyverbot! Mamiseelen,UCajyfb5EUPd3f3deUk0dBEQ,2024-05-08 12:00:29.000,"Wir packen für die Klassenfahrt! Wieviel Taschengeld darf mit? Viel Spaß beim neuen VLOG :D

Folge uns auch hier:
https://instagram.com/Mamiseelen
@JustusJustus 
http://instagram.com/justus_original
@Clarielle 
Claras Instagram https://www.instagram.com/clarielle__
@JohannLoop 
Johanns Instagram: https://instagram.com/johann_loop
____________________

*Im Video erwähnt & Empfehlungen:
https://www.amazon.de/shop/mamiseelen
____________________

* Affiliate Links dienen zum schnellen Auffinden der Produkte und ich werde am Verkauf beteiligt, ohne, dass dem Käufer Mehrkosten entstehen. Die Produkte können selbstverständlich auch anderweitig gekauft werden.
DANKE FÜR DEINE UNTERSTÜTZUNG!
____________________

Mehr Videos von mir:
Baby lernt Laufrad fahren https://youtu.be/Rn7bqn79TrM
1 Tag auf Rollschuhen https://youtu.be/REDNRoKt19M
Erdbeerkuchen backen https://youtu.be/IeNm4xXOdyc
Stockbrot & Grillen am Lagerfeuer https://youtu.be/Teo-lMyzn7w
Komm mit Shoppen XXL Asia Markt https://youtu.be/WJUC-6o668s
Pizza Pyjama Party https://youtu.be/t4Cx6WzQ_G8
____________________

Impressum:
Nancy Barop
cc Regus 4. OG
Neuer Wall 50
20354 Hamburg
Tel: 040- 822 138 168
Umsatzsteueridentifikationsnummer: DE304 631 917
Geschäftlicher Kontakt: mamiseelen [at] gmail.com

Inhaltlich Verantwortliche gem. §55II RStV:
Nancy Barop
cc Regus 4. OG
Neuer Wall 50
20354 Hamburg
Geschäftlicher Kontakt: mamiseelen [at] gmail.com
____________________

Dieses Video enthält unbezahlte Markennennung und/oder -erkennung.

#klassenfahrt #taschengeld #handy

Musik: Epidemic Sound

Danke für so eine tolle Community! Ihr seid die Besten! Bis zum nächsten Video!!
xoxo Nancy",Family,4
Baby lernt Laufrad fahren 😍 U7! Mittagessen kochen! 1. Sommertag 2024! Haus mit Garten | Mamiseelen,UCajyfb5EUPd3f3deUk0dBEQ,2024-05-05 08:00:11.000,"Mit dem Gutscheincode HELLOMAMISEELEN120 sparst Du in Deutschland bis zu 120€ (Österreich: 130€, Schweiz: 140 CHF) auf Deine
Bestellung bei HelloFresh: https://www.hellofresh.de/HELLOMAMISEELEN120 - Bestelle jetzt und erhalte ein Jahr lang ein Dessert gratis dazu! 

Dieses Video enthält bezahlte Produktplatzierung für HelloFresh. Vielen Dank für die Unterstützung des Videos!

Rabattbedingungen: Das Angebot ist für neue & ehemalige Kunden, die vor mehr als 12 Monaten gekündigt haben, gültig und variiert je nach
Boxgröße. Das kostenlose Gratis-Produkt muss bei jeder Bestellung proaktiv dem Warenkorb hinzugefügt werden. Der Anspruch auf das
Gratis-Produkt verfällt, sobald die Mitgliedschaft beendet wird.

Folge uns auch hier:
https://instagram.com/Mamiseelen
@JustusJustus 
http://instagram.com/justus_original
@Clarielle 
Claras Instagram https://www.instagram.com/clarielle__
@JohannLoop 
Johanns Instagram: https://instagram.com/johann_loop
____________________

*Im Video erwähnt & Empfehlungen:
https://www.amazon.de/shop/mamiseelen
____________________

* Affiliate Links dienen zum schnellen Auffinden der Produkte und ich werde am Verkauf beteiligt, ohne, dass dem Käufer Mehrkosten entstehen. Die Produkte können selbstverständlich auch anderweitig gekauft werden.
DANKE FÜR DEINE UNTERSTÜTZUNG!
____________________

Mehr Videos von mir:
1 Tag auf Rollschuhen https://youtu.be/REDNRoKt19M
Erdbeerkuchen backen https://youtu.be/IeNm4xXOdyc
Stockbrot & Grillen am Lagerfeuer https://youtu.be/Teo-lMyzn7w
Komm mit Shoppen XXL Asia Markt https://youtu.be/WJUC-6o668s
Pizza Pyjama Party https://youtu.be/t4Cx6WzQ_G8
____________________

Impressum:
Nancy Barop
cc Regus 4. OG
Neuer Wall 50
20354 Hamburg
Tel: 040- 822 138 168
Umsatzsteueridentifikationsnummer: DE304 631 917
Geschäftlicher Kontakt: mamiseelen [at] gmail.com

Inhaltlich Verantwortliche gem. §55II RStV:
Nancy Barop
cc Regus 4. OG
Neuer Wall 50
20354 Hamburg
Geschäftlicher Kontakt: mamiseelen [at] gmail.com
____________________

#fahrrad #sommer #kochen

Musik: Epidemic Sound

Danke für so eine tolle Community! Ihr seid die Besten! Bis zum nächsten Video!!
xoxo Nancy",Family,5
1 Tag auf Rollschuhen 🛼 Inliner fahren lernen! Challenge bestanden mit viel Spaß | Mamiseelen,UCajyfb5EUPd3f3deUk0dBEQ,2024-05-01 08:00:12.000,"1 Tag auf Rollschuhen! Wir erbringen eine Tag im Garten und haben viel Spaß zusammen! Viel Spaß beim neuen VLOG :D

Folge uns auch hier:
https://instagram.com/Mamiseelen
@JustusJustus 
http://instagram.com/justus_original
@Clarielle 
Claras Instagram https://www.instagram.com/clarielle__
@JohannLoop 
Johanns Instagram: https://instagram.com/johann_loop
____________________

*Im Video erwähnt & Empfehlungen:
https://www.amazon.de/shop/mamiseelen
____________________

* Affiliate Links dienen zum schnellen Auffinden der Produkte und ich werde am Verkauf beteiligt, ohne, dass dem Käufer Mehrkosten entstehen. Die Produkte können selbstverständlich auch anderweitig gekauft werden.
DANKE FÜR DEINE UNTERSTÜTZUNG!
____________________

Mehr Videos von mir:
Erdbeerkuchen backen https://youtu.be/IeNm4xXOdyc
Stockbrot & Grillen am Lagerfeuer https://youtu.be/Teo-lMyzn7w
Komm mit Shoppen XXL Asia Markt https://youtu.be/WJUC-6o668s
Pizza Pyjama Party https://youtu.be/t4Cx6WzQ_G8
Shopping Tag mit Clara https://youtu.be/4JvfD1CKRM8
Wir eröffnen die Pool Saison https://youtu.be/WDo_RgmBca4
____________________

Impressum:
Nancy Barop
cc Regus 4. OG
Neuer Wall 50
20354 Hamburg
Tel: 040- 822 138 168
Umsatzsteueridentifikationsnummer: DE304 631 917
Geschäftlicher Kontakt: mamiseelen [at] gmail.com

Inhaltlich Verantwortliche gem. §55II RStV:
Nancy Barop
cc Regus 4. OG
Neuer Wall 50
20354 Hamburg
Geschäftlicher Kontakt: mamiseelen [at] gmail.com
____________________

Dieses Video enthält unbezahlte Markennennung und/oder -erkennung.

#rollschuh #inlineskating #challenge

Musik: Epidemic Sound

Danke für so eine tolle Community! Ihr seid die Besten! Bis zum nächsten Video!!
xoxo Nancy",Family,6
Erdbeerkuchen backen 😍 Laufrad putzen! Schönes Wetter am Wochenende als Familie nutzen | Mamiseelen,UCajyfb5EUPd3f3deUk0dBEQ,2024-04-28 08:00:07.000,"Wir backen einen Erdbeerkuchen und verbringen das Wochenende als Familie! Viel Spaß beim neuen VLOG :D

Folge uns auch hier:
https://instagram.com/Mamiseelen
@JustusJustus 
http://instagram.com/justus_original
@Clarielle 
Claras Instagram https://www.instagram.com/clarielle__
@JohannLoop 
Johanns Instagram: https://instagram.com/johann_loop
____________________

*Im Video erwähnt & Empfehlungen:
https://www.amazon.de/shop/mamiseelen
____________________

* Affiliate Links dienen zum schnellen Auffinden der Produkte und ich werde am Verkauf beteiligt, ohne, dass dem Käufer Mehrkosten entstehen. Die Produkte können selbstverständlich auch anderweitig gekauft werden.
DANKE FÜR DEINE UNTERSTÜTZUNG!
____________________

Rezept Erdbeerkuchen mit Vanillecreme

Für den Teig
2 Eier (KI. M)
1 Prise Salz
125 g Zucker
2 Pck. Vanillezucker
75 ml Milch 
60 ml Sonnenblumenöl
125 g Mehl
1½ TI Backpulver

Puddingpulver
500 g Erdbeeren
1 Pck, roter Tortenguss

ZUBEREITUNG
Für den Teig Eier, Salz, Zucker und Vanillezucker schaumig schlagen. Milch und Öl unterrühren.
Mehl mit Backpulver mischen und portionsweise unterrühren. Boden einer Springform (26 cm) mit Backpapier auslegen. Teig einfüllen. Im heißen Ofen bei 180 Grad (Umluft 160 Grad) im unteren Ofen-drittel 20 Min. backen. Teig aus der Form nehmen.

Vanillepudding vorbereiten. 
Einen Tortenring um den Boden legen.
Creme darauf verteilen. Erdbeeren in Scheiben schneiden, auf der Creme verteilen. Guss nach Packungsanweisung zubereiten, auf dem Kuchen verteilen, kalt stellen.
GUTEN APPETIT!!

Mehr Videos von mir:
Stockbrot & Grillen am Lagerfeuer https://youtu.be/Teo-lMyzn7w
Komm mit Shoppen XXL Asia Markt https://youtu.be/WJUC-6o668s
Pizza Pyjama Party https://youtu.be/t4Cx6WzQ_G8
Shopping Tag mit Clara https://youtu.be/4JvfD1CKRM8
Wir eröffnen die Pool Saison https://youtu.be/WDo_RgmBca4
____________________

Impressum:
Nancy Barop
cc Regus 4. OG
Neuer Wall 50
20354 Hamburg
Tel: 040- 822 138 168
Umsatzsteueridentifikationsnummer: DE304 631 917
Geschäftlicher Kontakt: mamiseelen [at] gmail.com

Inhaltlich Verantwortliche gem. §55II RStV:
Nancy Barop
cc Regus 4. OG
Neuer Wall 50
20354 Hamburg
Geschäftlicher Kontakt: mamiseelen [at] gmail.com
____________________

Dieses Video enthält unbezahlte Markennennung und/oder -erkennung.

#erdbeer #kuchen #backen

Musik: Epidemic Sound

Danke für so eine tolle Community! Ihr seid die Besten! Bis zum nächsten Video!!
xoxo Nancy",Family,7
Kim Jong Un's Soldiers... How Does The North Korean Army Train Their Soldiers,UCdM8Pw7xscXoOO_RC1UsvbQ,2023-04-15 01:00:30.000,"Think you're ready for the North Korean army? Think again, because this video is more intense than base-jumping without a parachute! Get a behind-the-scenes look at the world's strictest military training, and prepare to be shocked.","News, Politics, & Information",1
The 12 Toughest Prisons in the World,UCdM8Pw7xscXoOO_RC1UsvbQ,2023-04-10 18:51:54.000,"Want to know which are the toughest prisons in the world? So get ready to shiver, because this list is more terrifying than the time you forgot your cell phone at home.","News, Politics, & Information",2
Is Cristiano Ronaldo JR  Still So Strong,UCdM8Pw7xscXoOO_RC1UsvbQ,2023-04-07 19:30:06.000,"When was the last time you heard about little Cristiano Ronaldo Junior? When was the last time you saw him in a video? As a budding footballer, Cristiano Ronaldo's prodigy son proved himself on the pitch very early on. But for some time now, we don't hear much about him. Is he too busy perfecting his techniques to hope one day to walk the same fields as his dad, or on the contrary he has no breath to continue on this path? That's what we'll find out today in this video. Sit back and relax, we'll give you an update on Cristiano Ronaldo Junior and find out if he's still as strong as he was when he started.","News, Politics, & Information",3
10 Last Photos of People We Never Saw Again,UCdM8Pw7xscXoOO_RC1UsvbQ,2023-04-03 16:45:00.000,"Into the mysterious world of unexplained disappearances! Disturbing and gripping stories that continue to haunt public opinion, from Daniel Küblböck, famous German singer who allegedly voluntarily jumped overboard from a cruise ship, to the missing three-year-old Lina Sardar Khil in a park in San Antonio. Each of these stories is unique, fascinating and tragic in its own way, leaving behind unanswered questions: what really happened? Where are they now? In this video, we'll explore some of the most intriguing cases of the most mysterious disappearances of all time.","News, Politics, & Information",4
10 Strange Things People Have Found In Their Homes,UCdM8Pw7xscXoOO_RC1UsvbQ,2023-03-31 17:45:01.000,"If you're lucky enough to live in an old house or inherit an heirloom, you never know what you might discover. Secrets lurk everywhere, even in the closest of families. Maybe those items have great sentimental value or hide a priceless treasure! Or maybe the person who hid them wanted to keep their secret well hidden.

I am pleased to present you with a video featuring ten stories of people who discovered strange objects in their homes, leaving them totally overwhelmed.","News, Politics, & Information",5
10 Terrible Secrets You Didn't Know About Cristiano Ronaldo,UCdM8Pw7xscXoOO_RC1UsvbQ,2023-03-28 16:59:11.000,"Do you think you know everything about Cristiano Ronaldo? Think again! His mom didn't want him, he threw a chair at his teacher at the age of 14 and he's such a narcissist that he refuses to wear tattoos. Prepare to be surprised by: the 10 craziest secrets about Cristiano Ronaldo.","News, Politics, & Information",6
Perfect Timing... Unexpected Moments Caught On Camera,UCdM8Pw7xscXoOO_RC1UsvbQ,2023-03-24 17:17:52.000,"Have you ever found yourself in a situation where you narrowly avoided the worst? You know those moments when you can almost hear your guardian angel breathe a sigh of relief? Well, you are not alone! And as a proof, we have gathered for you a series of videos featuring funny situations where the worst was just avoided.","News, Politics, & Information",7
This Soccer Player Claims He's Only 18 😂,UCdM8Pw7xscXoOO_RC1UsvbQ,2023-03-20 16:00:05.000,"Desde un Jay-Jay Okocha, que fue 10 años mayor que su edad oficial a lo largo de su carrera, hasta este treintañero futbolista indio que se hizo pasar por un adolescente de 16 años, aquí van los 10 futbolistas que mintieron sin pudor sobre su ¡edad! ¡Ay villanos!","News, Politics, & Information",8
This Drone Filmed What No One Was Supposed To See,UCdM8Pw7xscXoOO_RC1UsvbQ,2023-03-17 16:00:34.000,Here is some footage that a drone accidentally filmed that no one was supposed to see!,"News, Politics, & Information",9
Spooky Sunday met ONNEDI: Luigi's Mansion (Deel 3) 🔴 LIVE,UC2OCCDJV3ufNcpE2RxwJ2Xw,2024-05-05 20:10:25.000,"Elke zondag om 19:00 ga ik live op dit YouTube kanaal. Zorg ervoor dat je je abonneert, zodat je mee kunt chatten.

VOLG MIJ OP ANDERE KANALEN 
▻ YOUTUBE: https://www.youtube.com/onnedi
▻ INSTAGRAM - http://www.instagram.com/Onnedi
▻ TIKTOK - @OnneDi
▻ TWITTER - http://www.twitter.com/Onnedii
▻ FACEBOOK - https://www.facebook.com/pages/Onnedi...

▻ E-MAIL MANAGEMENT ZAKELIJK -  romee@amillionfaces.nl
▻ E-MAIL ADVERTEREN - marije.van.weert@weareera.com",Gaming,1
Spooky Sunday met ONNEDI: Luigi's Mansion (Deel 2) 🔴 LIVE,UC2OCCDJV3ufNcpE2RxwJ2Xw,2024-05-05 19:57:57.000,"Elke zondag om 19:00 ga ik live op dit YouTube kanaal. Zorg ervoor dat je je abonneert, zodat je mee kunt chatten.

VOLG MIJ OP ANDERE KANALEN 
▻ YOUTUBE: https://www.youtube.com/onnedi
▻ INSTAGRAM - http://www.instagram.com/Onnedi
▻ TIKTOK - @OnneDi
▻ TWITTER - http://www.twitter.com/Onnedii
▻ FACEBOOK - https://www.facebook.com/pages/Onnedi...

▻ E-MAIL MANAGEMENT ZAKELIJK -  romee@amillionfaces.nl
▻ E-MAIL ADVERTEREN - marije.van.weert@weareera.com

DISCLAIMER
Deze video bevat geen betaalde samenwerking. Deze vermelding is onderdeel van de Social Code: YouTube. Voor meer informatie over deze richtlijnen, ga naar https://desocialcode.nl",Gaming,2
Spooky Sunday met ONNEDI: Luigi's Mansion (Deel 1) 🔴 LIVE,UC2OCCDJV3ufNcpE2RxwJ2Xw,2024-04-07 22:17:17.000,"Elke zondag om 19:00 ga ik live op dit YouTube kanaal. Zorg ervoor dat je je abonneert, zodat je mee kunt chatten.

VOLG MIJ OP ANDERE KANALEN 
▻ YOUTUBE: https://www.youtube.com/onnedi
▻ INSTAGRAM - http://www.instagram.com/Onnedi
▻ TIKTOK - @OnneDi
▻ TWITTER - http://www.twitter.com/Onnedii
▻ FACEBOOK - https://www.facebook.com/pages/Onnedi...

▻ E-MAIL MANAGEMENT ZAKELIJK -  romee@amillionfaces.nl
▻ E-MAIL ADVERTEREN - marije.van.weert@weareera.com

DISCLAIMER
Deze video bevat geen betaalde samenwerking. Deze vermelding is onderdeel van de Social Code: YouTube. Voor meer informatie over deze richtlijnen, ga naar https://desocialcode.nl",Gaming,3
OnneDi speelt PRINCESS PEACH SHOWTIME! 🔴 LIVE,UC2OCCDJV3ufNcpE2RxwJ2Xw,2024-03-24 21:30:19.000,"Support the stream: https://streamlabs.com/onnestream1 Elke zondag om 1:00 ga ik live op dit YouTube kanaal. Zorg ervoor dat je je abonneert, zodat je mee kunt chatten.

VOLG MIJ OP ANDERE KANALEN 
▻ YOUTUBE: https://www.youtube.com/onnedi
▻ INSTAGRAM - http://www.instagram.com/Onnedi
▻ TIKTOK - @OnneDi
▻ TWITTER - http://www.twitter.com/Onnedii
▻ FACEBOOK - https://www.facebook.com/pages/Onnedi...

▻ E-MAIL MANAGEMENT ZAKELIJK -  romee@amillionfaces.nl
▻ E-MAIL ADVERTEREN - marije.van.weert@weareera.com

DISCLAIMER
Deze video bevat geen betaalde samenwerking. Deze vermelding is onderdeel van de Social Code: YouTube. Voor meer informatie over deze richtlijnen, ga naar https://desocialcode.nl",Gaming,4
